AveragePublishedPrice,PriceIndexPercentageChange,ProductGroup12MSalesSplit,ProductGroupCode,ProductGroupGUID,ProductGroupName,ProductSold,SupplyOffered,TwelveMonthQtySold,key
2042,3.4,23.1,SMP,d7580e64-d385-4c11-a94e-37a743b2abdb,Skimmilk Powders,TRUE,TRUE,156804,aeb6058a-4bea-41fa-b814-46a81c1ffbd1
,,,SWP,,Sweet Whey Powder,FALSE,TRUE,,aeb6058a-4bea-41fa-b814-46a81c1ffbd1
2674,0.3,52.8,WMP,631c4bdb-0d70-45c2-bbd3-13beddbe1574,Wholemilk Powders,TRUE,TRUE,358992,aeb6058a-4bea-41fa-b814-46a81c1ffbd1
6392,-6.7,8.6,AMF,42dcb2ec-60a0-496d-909c-a154286a54ef,Anhydrous Milkfat,TRUE,TRUE,55981,aed79973-77f4-49ae-b475-37539cbf7a84
4474,-2.3,6.4,Butter,0227340c-9822-482f-84e9-b8cfbba254b0,Butter,TRUE,TRUE,41318,aed79973-77f4-49ae-b475-37539cbf7a84
,,,BMP,,Buttermilk Powders,FALSE,FALSE,,aed79973-77f4-49ae-b475-37539cbf7a84
3389,-7.9,4,Ched,52d03386-c1ca-4a45-aad9-be8795edd173,Cheddar Cheese,TRUE,TRUE,25797,aed79973-77f4-49ae-b475-37539cbf7a84
,,1.6,LAC,1a253669-32f9-4228-8c89-13e35a6b863c,Lactose,TRUE,TRUE,10434,aed79973-77f4-49ae-b475-37539cbf7a84
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,aed79973-77f4-49ae-b475-37539cbf7a84
4506,-6.3,1.9,RenCas,7dfc1b7b-5e52-4aae-8498-6690f8071af0,Rennet Casein,TRUE,TRUE,12208,aed79973-77f4-49ae-b475-37539cbf7a84
1675,-4.8,23.4,SMP,a6e8a9e1-3ddb-4aaf-a6e2-66d95e233926,Skimmilk Powders,TRUE,TRUE,151695,aed79973-77f4-49ae-b475-37539cbf7a84
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,aed79973-77f4-49ae-b475-37539cbf7a84
2755,-2.5,52.8,WMP,350c2202-9d16-4b09-b601-5b8493746aaa,Wholemilk Powders,TRUE,TRUE,342450,aed79973-77f4-49ae-b475-37539cbf7a84
4577,-9.4,9.7,AMF,97168085-d237-41f7-9641-227c7436802c,Anhydrous Milkfat,TRUE,TRUE,61669,afd9b178-11d3-4d56-a7b8-80033c2dc685
3637,-9.6,7,Butter,1fbb594c-c677-4906-9645-2196f5e096c3,Butter,TRUE,TRUE,44233,afd9b178-11d3-4d56-a7b8-80033c2dc685
,,,BMP,,Buttermilk Powders,FALSE,FALSE,,afd9b178-11d3-4d56-a7b8-80033c2dc685
3252,0.2,4,Ched,4b645527-3f0f-46d9-a4d3-2e167cbb7c3f,Cheddar Cheese,TRUE,TRUE,25713,afd9b178-11d3-4d56-a7b8-80033c2dc685
920,1.1,0.9,LAC,cf81cadb-5dc8-4639-9d70-7e21980142b3,Lactose,TRUE,TRUE,5701,afd9b178-11d3-4d56-a7b8-80033c2dc685
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,afd9b178-11d3-4d56-a7b8-80033c2dc685
5067,-4.5,1.6,RenCas,31e28afb-1c20-41bd-9e12-49829d5e7876,Rennet Casein,TRUE,TRUE,10262,afd9b178-11d3-4d56-a7b8-80033c2dc685
1965,-1.6,23.2,SMP,e827f9e1-b0c6-4605-9f97-b0f6c71c276a,Skimmilk Powders,TRUE,TRUE,147339,afd9b178-11d3-4d56-a7b8-80033c2dc685
,,0,SWP,0b5e1d0f-d448-404e-9757-f86747ef8d3b,Sweet Whey Powder,TRUE,TRUE,50,afd9b178-11d3-4d56-a7b8-80033c2dc685
2599,-1.8,52.4,WMP,df633eda-2cd9-4998-ad8b-599c76dc5371,Wholemilk Powders,TRUE,TRUE,332529,afd9b178-11d3-4d56-a7b8-80033c2dc685
5500,2.9,11.6,AMF,412fe18b-8bec-4650-8615-c1e9fee6346a,Anhydrous Milkfat,TRUE,TRUE,76843,b09994ca-22d7-4258-b498-6861431a66e5
4262,1.7,7.8,Butter,419dfb74-d2d5-4b0e-9fb9-124a09e4d604,Butter,TRUE,TRUE,51429,b09994ca-22d7-4258-b498-6861431a66e5
2408,-2.6,1.3,BMP,9f39ec4f-a7fc-4f2b-a6f4-16044499d34b,Buttermilk Powders,TRUE,TRUE,8857,b09994ca-22d7-4258-b498-6861431a66e5
3752,2.2,3.8,Ched,ae3df3f6-a4b9-417a-a530-1d114c4043d9,Cheddar Cheese,TRUE,TRUE,25315,b09994ca-22d7-4258-b498-6861431a66e5
873,10.6,1.4,LAC,b4d9b85e-2664-4ec2-a240-b1811892f1d1,Lactose,TRUE,TRUE,9293,b09994ca-22d7-4258-b498-6861431a66e5
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,b09994ca-22d7-4258-b498-6861431a66e5
6201,2.3,1.7,RenCas,b8040f0b-500f-47b7-ba23-64a99840ef5a,Rennet Casein,TRUE,TRUE,11488,b09994ca-22d7-4258-b498-6861431a66e5
2570,1.4,24.2,SMP,e2cfb691-13e1-4046-bbf4-194f11154a3c,Skimmilk Powders,TRUE,TRUE,160020,b09994ca-22d7-4258-b498-6861431a66e5
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,b09994ca-22d7-4258-b498-6861431a66e5
3593,4.9,48.2,WMP,0c35723a-b597-4b34-bf71-e97628de1aab,Wholemilk Powders,TRUE,TRUE,319077,b09994ca-22d7-4258-b498-6861431a66e5
3360,-5.8,8.5,AMF,882e1d85-7274-4523-a38c-8290d2dd7397,Anhydrous Milkfat,,TRUE,89484,b1f3c5fa-32e8-446d-a24d-73b0254df2e8
2753,-5.6,6.5,Butter,19f0423a-fca9-4478-b985-26f13b18748c,Butter,,TRUE,68170,b1f3c5fa-32e8-446d-a24d-73b0254df2e8
3174,-12.9,0.8,BMP,c84e9c7f-a30b-4444-bfb8-15ae3b5be0f3,Buttermilk Powders,,TRUE,8144,b1f3c5fa-32e8-446d-a24d-73b0254df2e8
3275,-4.9,2.8,Ched,950ac943-13f2-47d2-97c5-38088e27136a,Cheddar Cheese,,TRUE,29331,b1f3c5fa-32e8-446d-a24d-73b0254df2e8
,,,LAC,,Lactose,,FALSE,,b1f3c5fa-32e8-446d-a24d-73b0254df2e8
,,,MPC70,,Milk Protein Concentrate 70,,FALSE,,b1f3c5fa-32e8-446d-a24d-73b0254df2e8
8232,-14.3,0.8,RenCas,2262c1a6-d99a-481b-8b85-7cbd68c0daf0,Rennet Casein,,TRUE,8443,b1f3c5fa-32e8-446d-a24d-73b0254df2e8
2600,-9.5,22.9,SMP,205d6781-069b-4838-a96e-76f9605e8752,Skimmilk Powders,,TRUE,241061,b1f3c5fa-32e8-446d-a24d-73b0254df2e8
,,,SWP,,Sweet Whey Powder,,FALSE,,b1f3c5fa-32e8-446d-a24d-73b0254df2e8
2673,-4.3,57.3,WMP,c42040d7-43ee-46a1-b3d7-51acc1895de4,Wholemilk Powders,,TRUE,604163,b1f3c5fa-32e8-446d-a24d-73b0254df2e8
3721,6.1,9.5,AMF,dbe16594-b5f9-4968-81e4-2f69f20eedce,Anhydrous Milkfat,TRUE,TRUE,80834,b329d81f-083e-4d57-be8b-c0b5e3a4e830
3136,9,6.6,Butter,6f0d8001-9a83-4e77-a86f-d0c4c6c50324,Butter,TRUE,TRUE,55652,b329d81f-083e-4d57-be8b-c0b5e3a4e830
1564,-6.1,1.1,BMP,28b43b25-b424-4a72-ad96-22287ef594b6,Buttermilk Powders,TRUE,TRUE,9044,b329d81f-083e-4d57-be8b-c0b5e3a4e830
2856,1.1,4.5,Ched,82377e05-cb06-4b69-b46c-3660d2601235,Cheddar Cheese,TRUE,TRUE,38513,b329d81f-083e-4d57-be8b-c0b5e3a4e830
542,6.8,0.4,LAC,d7b52cc3-2551-4f14-a7aa-a85bfc39f7ac,Lactose,TRUE,TRUE,3140,b329d81f-083e-4d57-be8b-c0b5e3a4e830
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,b329d81f-083e-4d57-be8b-c0b5e3a4e830
4541,-9.5,1.3,RenCas,4af96f29-3c6d-4b14-aa79-3cce40517970,Rennet Casein,TRUE,TRUE,11074,b329d81f-083e-4d57-be8b-c0b5e3a4e830
1891,0.2,21.3,SMP,85d90895-ef2d-4fd2-bb45-f7b20f3f3598,Skimmilk Powders,TRUE,TRUE,181251,b329d81f-083e-4d57-be8b-c0b5e3a4e830
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,b329d81f-083e-4d57-be8b-c0b5e3a4e830
2304,1.8,55.1,WMP,c639b7e1-b59b-4798-a6ad-a9d766a6e898,Wholemilk Powders,TRUE,TRUE,467641,b329d81f-083e-4d57-be8b-c0b5e3a4e830
3647,-5.7,8.9,AMF,6474efa0-a9bc-43cd-9e82-c3994a092a04,Anhydrous Milkfat,TRUE,TRUE,79802,b73c068b-5a0a-4142-91c5-271c1c147061
2574,-5.6,6.1,Butter,f215eb2f-c557-4cff-9a15-d2aa0592dcfe,Butter,TRUE,TRUE,54645,b73c068b-5a0a-4142-91c5-271c1c147061
1844,-9.4,1,BMP,79c1eca3-6700-4be0-876c-414de250d441,Buttermilk Powders,TRUE,TRUE,9105,b73c068b-5a0a-4142-91c5-271c1c147061
2987,-4.6,4.4,Ched,1dc996e2-d76e-4ae3-b797-603168b29dd3,Cheddar Cheese,TRUE,TRUE,39315,b73c068b-5a0a-4142-91c5-271c1c147061
,,0.3,LAC,653f8ecf-9d11-4af8-9ee9-4fd1ab13d456,Lactose,TRUE,TRUE,2318,b73c068b-5a0a-4142-91c5-271c1c147061
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,b73c068b-5a0a-4142-91c5-271c1c147061
5469,-11.2,1.3,RenCas,6dac42c4-4385-46e3-9b69-56c3c0318949,Rennet Casein,TRUE,TRUE,11353,b73c068b-5a0a-4142-91c5-271c1c147061
2018,-8,20.8,SMP,1d76802a-9cc9-4901-8d41-becfb5148562,Skimmilk Powders,TRUE,TRUE,185956,b73c068b-5a0a-4142-91c5-271c1c147061
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,b73c068b-5a0a-4142-91c5-271c1c147061
2453,-8,56.9,WMP,47eac8f7-d74f-4f58-812b-214acebe922c,Wholemilk Powders,TRUE,TRUE,507613,b73c068b-5a0a-4142-91c5-271c1c147061
6596,-3.5,10.7,AMF,0b306081-141d-487d-90d5-b6caeedb5925,Anhydrous Milkfat,TRUE,TRUE,69792,b994b246-d4da-4de8-b7b7-25e299767259
5775,-0.1,6.9,Butter,9f4860f4-cfb8-40a3-a58e-fb7c516a2f87,Butter,TRUE,TRUE,45263,b994b246-d4da-4de8-b7b7-25e299767259
2264,10.8,1.4,BMP,15ef876a-a198-4bed-a557-93e2aea504d6,Buttermilk Powders,TRUE,TRUE,9314,b994b246-d4da-4de8-b7b7-25e299767259
4051,-3.2,3.7,Ched,5a7f85ad-1c88-4df4-893b-9ee41988736a,Cheddar Cheese,TRUE,TRUE,24100,b994b246-d4da-4de8-b7b7-25e299767259
839,-3.3,1.8,LAC,20edc912-9b48-48ec-9c0b-686c93ed1aac,Lactose,TRUE,TRUE,11709,b994b246-d4da-4de8-b7b7-25e299767259
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,b994b246-d4da-4de8-b7b7-25e299767259
6133,-2.7,1.6,RenCas,287a8ba4-c107-4aa5-bdfe-05683e962fd3,Rennet Casein,TRUE,TRUE,10501,b994b246-d4da-4de8-b7b7-25e299767259
2090,-4.5,23,SMP,d49ad4d3-f7e6-4fbd-bd77-340c71e80ada,Skimmilk Powders,TRUE,TRUE,150076,b994b246-d4da-4de8-b7b7-25e299767259
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,b994b246-d4da-4de8-b7b7-25e299767259
3111,2.6,50.9,WMP,33c1d161-5cb8-436b-adfd-e7a457cc3730,Wholemilk Powders,TRUE,TRUE,332910,b994b246-d4da-4de8-b7b7-25e299767259
4170,2.4,9.1,AMF,35c5b961-f79b-4a83-a62e-09b15f6ab479,Anhydrous Milkfat,,TRUE,84058,bc269fe1-49c4-48d3-a22b-d6087612d088
3892,1.6,6.2,Butter,9b0c0be6-985e-4db3-895b-f5a8d5aedff6,Butter,,TRUE,57905,bc269fe1-49c4-48d3-a22b-d6087612d088
3713,-1.2,0.9,BMP,3c13b6d8-9a37-4014-86cb-553370d14444,Buttermilk Powders,,TRUE,8493,bc269fe1-49c4-48d3-a22b-d6087612d088
4195,-1.8,3.1,Ched,c57a9c03-f2dc-47b8-a10f-5818a42dafdb,Cheddar Cheese,,TRUE,28405,bc269fe1-49c4-48d3-a22b-d6087612d088
,,,LAC,,Lactose,,FALSE,,bc269fe1-49c4-48d3-a22b-d6087612d088
,,,MPC70,,Milk Protein Concentrate 70,,FALSE,,bc269fe1-49c4-48d3-a22b-d6087612d088
11353,6.8,1,RenCas,1ac5d967-0c82-4f3c-9a71-3f419fc13393,Rennet Casein,,TRUE,9431,bc269fe1-49c4-48d3-a22b-d6087612d088
3873,-2.3,21.5,SMP,ba040d4f-35cf-454a-aa68-72b8357be43c,Skimmilk Powders,,TRUE,199125,bc269fe1-49c4-48d3-a22b-d6087612d088
3928,-1.7,57.6,WMP,3e1ca0c7-8b3b-4e6e-b0ec-673e62e8fbce,Wholemilk Powders,,TRUE,534776,bc269fe1-49c4-48d3-a22b-d6087612d088
3663,-5.3,8.5,AMF,e829cb88-f079-42d5-8301-dbb99527e8db,Anhydrous Milkfat,TRUE,TRUE,85457,c2bfb27e-437f-4179-b82a-3b032e053c78
3259,-7.6,6.1,Butter,26d22699-f28f-4295-ade2-d1e858a70b8f,Butter,TRUE,TRUE,60759,c2bfb27e-437f-4179-b82a-3b032e053c78
2130,-25.1,0.8,BMP,0dff1603-eed2-41a8-8596-c59dd8fdbb87,Buttermilk Powders,TRUE,TRUE,7992,c2bfb27e-437f-4179-b82a-3b032e053c78
2787,-10.5,3.5,Ched,271d8cfa-87ce-4cdd-829d-7a330e5e8a91,Cheddar Cheese,TRUE,TRUE,35192,c2bfb27e-437f-4179-b82a-3b032e053c78
,,,LAC,,Lactose,FALSE,FALSE,,c2bfb27e-437f-4179-b82a-3b032e053c78
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,c2bfb27e-437f-4179-b82a-3b032e053c78
6980,-8,0.9,RenCas,7e9ffeb5-165b-45a6-a147-a1841ca00792,Rennet Casein,TRUE,TRUE,8929,c2bfb27e-437f-4179-b82a-3b032e053c78
2467,-9.9,22.8,SMP,58d76b36-52ea-4fa8-8123-410fead05df1,Skimmilk Powders,TRUE,TRUE,228465,c2bfb27e-437f-4179-b82a-3b032e053c78
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,c2bfb27e-437f-4179-b82a-3b032e053c78
2538,-13.3,57,WMP,8fb56312-37d7-4776-b155-1b7d5b3063bd,Wholemilk Powders,TRUE,TRUE,570912,c2bfb27e-437f-4179-b82a-3b032e053c78
4493,6.8,8.4,AMF,9b059a69-2fe4-40e7-9863-6fb9b6c354d2,Anhydrous Milkfat,TRUE,TRUE,87078,c635ec2b-92e0-4a4c-b5e2-6a5cc72f7794
3558,13.2,6.5,Butter,4efffe9b-a048-4d87-bc85-b8f70e0ec4ca,Butter,TRUE,TRUE,67061,c635ec2b-92e0-4a4c-b5e2-6a5cc72f7794
2736,10.5,0.8,BMP,42775bbf-8002-4ab7-b3f7-13a240f36246,Buttermilk Powders,TRUE,TRUE,8053,c635ec2b-92e0-4a4c-b5e2-6a5cc72f7794
3090,3.2,3.1,Ched,3f3e8538-ef0f-494d-9572-52d2021b3e84,Cheddar Cheese,TRUE,TRUE,31655,c635ec2b-92e0-4a4c-b5e2-6a5cc72f7794
,,,LAC,,Lactose,FALSE,FALSE,,c635ec2b-92e0-4a4c-b5e2-6a5cc72f7794
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,c635ec2b-92e0-4a4c-b5e2-6a5cc72f7794
7911,4.2,0.8,RenCas,b54e8c3f-ef91-4945-85cc-883f1348adac,Rennet Casein,TRUE,TRUE,8064,c635ec2b-92e0-4a4c-b5e2-6a5cc72f7794
2386,2.8,22.8,SMP,deeb4d79-d427-460e-aab8-f1604afcc3cb,Skimmilk Powders,TRUE,TRUE,235972,c635ec2b-92e0-4a4c-b5e2-6a5cc72f7794
,,,SWP,,Sweet Whey Powder,FALSE,TRUE,,c635ec2b-92e0-4a4c-b5e2-6a5cc72f7794
2307,1.6,57.3,WMP,426dca19-d426-483a-bd20-d01bb1d1297b,Wholemilk Powders,TRUE,TRUE,592835,c635ec2b-92e0-4a4c-b5e2-6a5cc72f7794
3724,2.4,10.2,AMF,cf20e5ac-3d63-4146-b0a5-e64e84677578,Anhydrous Milkfat,TRUE,TRUE,77983,c6679b83-3f84-4bf8-8463-18e1f230b497
3162,-5.9,7.1,Butter,e34af3d0-cd13-4745-9b73-c55f21228294,Butter,TRUE,TRUE,54090,c6679b83-3f84-4bf8-8463-18e1f230b497
1620,2.7,1.1,BMP,f462bb10-f687-48fd-a9b8-5d60c131e904,Buttermilk Powders,TRUE,TRUE,8665,c6679b83-3f84-4bf8-8463-18e1f230b497
2867,-3.4,4.6,Ched,161abba2-0015-471e-af18-2c2dc598c16c,Cheddar Cheese,TRUE,TRUE,35417,c6679b83-3f84-4bf8-8463-18e1f230b497
579,-1.7,0.5,LAC,e036727a-2fff-49b5-b07d-16edb2a57c5c,Lactose,TRUE,TRUE,3740,c6679b83-3f84-4bf8-8463-18e1f230b497
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,c6679b83-3f84-4bf8-8463-18e1f230b497
4405,-7.8,1.3,RenCas,e9212a90-1a6c-4601-bb70-46df2c9bbb09,Rennet Casein,TRUE,TRUE,10287,c6679b83-3f84-4bf8-8463-18e1f230b497
1835,-3.2,21.6,SMP,940e944e-badc-4831-91db-1ca38cef07d2,Skimmilk Powders,TRUE,TRUE,164487,c6679b83-3f84-4bf8-8463-18e1f230b497
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,c6679b83-3f84-4bf8-8463-18e1f230b497
2188,-0.5,53.3,WMP,19a81c4f-4af4-43f0-976d-15aaf1d488c5,Wholemilk Powders,TRUE,TRUE,406249,c6679b83-3f84-4bf8-8463-18e1f230b497
6060,-2.5,8.5,AMF,43cc9544-18fc-4aa9-a6b8-88b8670ef37d,Anhydrous Milkfat,TRUE,TRUE,57640,c66f087e-6261-4ae7-83c4-acc149f98bac
5611,0.8,6.7,Butter,a793629a-c216-4928-a7f9-61555fdf790c,Butter,TRUE,TRUE,45291,c66f087e-6261-4ae7-83c4-acc149f98bac
,,,BMP,,Buttermilk Powders,FALSE,FALSE,,c66f087e-6261-4ae7-83c4-acc149f98bac
3847,-3.6,3.9,Ched,c9824358-6149-4697-8aa0-4a19fc33e114,Cheddar Cheese,TRUE,TRUE,26248,c66f087e-6261-4ae7-83c4-acc149f98bac
769,8.2,1.2,LAC,112e5c54-400f-40ac-b9c3-989110c232a2,Lactose,TRUE,TRUE,7914,c66f087e-6261-4ae7-83c4-acc149f98bac
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,c66f087e-6261-4ae7-83c4-acc149f98bac
4898,-2.2,1.6,RenCas,0da54624-58d6-4349-8068-a37368599b2d,Rennet Casein,TRUE,TRUE,10973,c66f087e-6261-4ae7-83c4-acc149f98bac
2003,-1.1,24.7,SMP,74f70a5a-bcac-4f0c-be65-a4dc5569c0f0,Skimmilk Powders,TRUE,TRUE,166672,c66f087e-6261-4ae7-83c4-acc149f98bac
,,,SWP,,Sweet Whey Powder,FALSE,TRUE,,c66f087e-6261-4ae7-83c4-acc149f98bac
3189,-1,52.2,WMP,51cef4d4-a37d-4cc8-981d-1575df51e69a,Wholemilk Powders,TRUE,TRUE,352055,c66f087e-6261-4ae7-83c4-acc149f98bac
4998,4.6,11.6,AMF,6ea2855f-1647-4a37-b353-e8580b787ad0,Anhydrous Milkfat,TRUE,TRUE,78341,c691f354-bf5b-4380-a65d-d8088b9790fc
3892,3.6,8,Butter,55b64887-c6f5-41ad-ac24-a408c9af5883,Butter,TRUE,TRUE,53552,c691f354-bf5b-4380-a65d-d8088b9790fc
2276,7,1.3,BMP,f08b5f93-3dc7-40ce-a5a1-fecd0cfac661,Buttermilk Powders,TRUE,TRUE,8499,c691f354-bf5b-4380-a65d-d8088b9790fc
3518,2.2,3.8,Ched,c771372f-29df-42cc-9d33-ac15d97b1a77,Cheddar Cheese,TRUE,TRUE,25869,c691f354-bf5b-4380-a65d-d8088b9790fc
815,3.7,1.2,LAC,29fa4bdf-383d-4462-a492-5d9325b5401c,Lactose,TRUE,TRUE,8234,c691f354-bf5b-4380-a65d-d8088b9790fc
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,c691f354-bf5b-4380-a65d-d8088b9790fc
6893,2,1.7,RenCas,6a30fcd2-6a62-424c-b46c-2667ec9adb8c,Rennet Casein,TRUE,TRUE,11653,c691f354-bf5b-4380-a65d-d8088b9790fc
2293,3,23.7,SMP,b94f5071-47af-458c-b927-c0470df05d9f,Skimmilk Powders,TRUE,TRUE,159676,c691f354-bf5b-4380-a65d-d8088b9790fc
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,c691f354-bf5b-4380-a65d-d8088b9790fc
2782,-0.2,48.6,WMP,08457e34-8ee7-46ea-a066-d3cebf8172ab,Wholemilk Powders,TRUE,TRUE,327395,c691f354-bf5b-4380-a65d-d8088b9790fc
4058,-5,9,AMF,79177810-b5cd-48e8-8f73-227d70981f80,Anhydrous Milkfat,,TRUE,84202,c694c1e3-07d9-44b7-8e8f-d27bbfab1174
3634,0,6.5,Butter,df5187b7-f92e-4ddc-b524-df143df00067,Butter,,TRUE,60712,c694c1e3-07d9-44b7-8e8f-d27bbfab1174
3628,-1.9,0.9,BMP,36288a49-5c75-492a-bc67-793b7fa1b370,Buttermilk Powders,,TRUE,8442,c694c1e3-07d9-44b7-8e8f-d27bbfab1174
4236,8,3,Ched,18ab2aa0-3e47-4271-933b-eac1d63b117a,Cheddar Cheese,,TRUE,27513,c694c1e3-07d9-44b7-8e8f-d27bbfab1174
,,,LAC,,Lactose,,FALSE,,c694c1e3-07d9-44b7-8e8f-d27bbfab1174
,,,MPC70,,Milk Protein Concentrate 70,,FALSE,,c694c1e3-07d9-44b7-8e8f-d27bbfab1174
10672,-10.2,0.9,RenCas,7e3fa7c4-0288-44c4-b37b-fee97f21d9a6,Rennet Casein,,TRUE,8778,c694c1e3-07d9-44b7-8e8f-d27bbfab1174
3863,2.1,21.9,SMP,023853d2-8446-41ad-824b-329961938c19,Skimmilk Powders,,TRUE,204198,c694c1e3-07d9-44b7-8e8f-d27bbfab1174
3594,-8.5,57.2,WMP,4a7d6d81-26b1-42a6-b76e-909a91deabc2,Wholemilk Powders,,TRUE,532896,c694c1e3-07d9-44b7-8e8f-d27bbfab1174
3505,-6.3,8.6,AMF,c29f966a-e1e6-403c-91cf-051459cf4870,Anhydrous Milkfat,TRUE,TRUE,86317,c73844f3-e409-4905-b180-7cc69a861b8c
3005,-0.8,6,Butter,ca258f78-9bf6-407f-abff-90b45d44681c,Butter,TRUE,TRUE,60835,c73844f3-e409-4905-b180-7cc69a861b8c
1748,-14,0.8,BMP,1c4d8620-3da4-498e-baa1-d45d187fd98d,Buttermilk Powders,TRUE,TRUE,8387,c73844f3-e409-4905-b180-7cc69a861b8c
3012,9.1,3.8,Ched,687c1a75-cb3b-49c8-8370-38655466aa04,Cheddar Cheese,TRUE,TRUE,38429,c73844f3-e409-4905-b180-7cc69a861b8c
,,0,LAC,e4679965-0d1a-43e8-a0f4-f92335a0cc9a,Lactose,TRUE,TRUE,250,c73844f3-e409-4905-b180-7cc69a861b8c
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,c73844f3-e409-4905-b180-7cc69a861b8c
6094,-11,1,RenCas,cfaa4eba-8291-473f-bdbf-ce5cb1a37ea4,Rennet Casein,TRUE,TRUE,9595,c73844f3-e409-4905-b180-7cc69a861b8c
2048,-7.5,22.7,SMP,ec76ebd6-0b39-4faa-8463-b45bee58367d,Skimmilk Powders,TRUE,TRUE,228609,c73844f3-e409-4905-b180-7cc69a861b8c
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,c73844f3-e409-4905-b180-7cc69a861b8c
2386,-1.8,56.7,WMP,49788d92-b5fd-4545-9076-a1d8e448fd4b,Wholemilk Powders,TRUE,TRUE,571001,c73844f3-e409-4905-b180-7cc69a861b8c
2621,-10.6,8.5,AMF,3edf5319-8403-4135-a155-be0683b5c493,Anhydrous Milkfat,TRUE,TRUE,78739,cb559656-6d40-4066-8efb-8c0d938c42bd
2460,-9.5,6,Butter,7b5ae791-d515-4bc3-990b-2a4498077481,Butter,TRUE,TRUE,56111,cb559656-6d40-4066-8efb-8c0d938c42bd
1794,-4.4,0.9,BMP,d1ae6a55-767c-40f3-af2b-a27d6116d2d3,Buttermilk Powders,TRUE,TRUE,8774,cb559656-6d40-4066-8efb-8c0d938c42bd
2613,-13.9,4.2,Ched,831b113a-78ba-4575-993d-1f7c0edb6031,Cheddar Cheese,TRUE,TRUE,39376,cb559656-6d40-4066-8efb-8c0d938c42bd
549,1.9,0,LAC,2e3ec6be-06fc-4d65-b7dc-9a074ceb286b,Lactose,TRUE,TRUE,349,cb559656-6d40-4066-8efb-8c0d938c42bd
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,cb559656-6d40-4066-8efb-8c0d938c42bd
5430,-8,1.1,RenCas,d4225249-5d38-45d7-92a9-6e907ca47220,Rennet Casein,TRUE,TRUE,9883,cb559656-6d40-4066-8efb-8c0d938c42bd
1702,-10.1,22.1,SMP,c81cb6cf-53c6-4a65-8984-1b17965319df,Skimmilk Powders,TRUE,TRUE,205364,cb559656-6d40-4066-8efb-8c0d938c42bd
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,cb559656-6d40-4066-8efb-8c0d938c42bd
1848,-13.1,56.9,WMP,52e93e0f-95eb-4d8b-98ce-8c5784bd10e7,Wholemilk Powders,TRUE,TRUE,529821,cb559656-6d40-4066-8efb-8c0d938c42bd
3797,4.7,11.6,AMF,4c3db965-7e06-4ac8-9e05-a0d9fe437f1f,Anhydrous Milkfat,TRUE,TRUE,83109,cb6c7209-7611-48f0-8723-2a23e49dd57c
2871,6.6,7.7,Butter,d63ed5a9-8a46-4535-a867-b87dd94e78bd,Butter,TRUE,TRUE,55282,cb6c7209-7611-48f0-8723-2a23e49dd57c
1661,7.7,1.3,BMP,263bb255-564c-4fc6-89a7-81353bb97746,Buttermilk Powders,TRUE,TRUE,8986,cb6c7209-7611-48f0-8723-2a23e49dd57c
2889,-0.8,3.7,Ched,e5a0217d-1874-4c2c-a6e4-72769fc404b3,Cheddar Cheese,TRUE,TRUE,26593,cb6c7209-7611-48f0-8723-2a23e49dd57c
741,3.7,1.1,LAC,c1209d96-8baa-4a57-84fd-376ad51046f2,Lactose,TRUE,TRUE,7885,cb6c7209-7611-48f0-8723-2a23e49dd57c
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,cb6c7209-7611-48f0-8723-2a23e49dd57c
6161,16.3,1.8,RenCas,9c0279e5-7bc7-4e41-8ab6-e05b0a8f66e2,Rennet Casein,TRUE,TRUE,12713,cb6c7209-7611-48f0-8723-2a23e49dd57c
1965,2.1,23.5,SMP,c30505ad-a8d2-4fbe-bbc6-5907ea8389c3,Skimmilk Powders,TRUE,TRUE,167659,cb6c7209-7611-48f0-8723-2a23e49dd57c
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,cb6c7209-7611-48f0-8723-2a23e49dd57c
